Date,Value
14/01/2022 14:45,829
14/01/2022 14:30,780
14/01/2022 14:15,839
14/01/2022 14:00,779
14/01/2022 13:45,763
14/01/2022 13:30,874
14/01/2022 13:15,839
14/01/2022 13:00,712
14/01/2022 12:45,716
14/01/2022 12:30,742
14/01/2022 12:15,1319
14/01/2022 12:00,854
14/01/2022 11:45,793
14/01/2022 11:30,690
14/01/2022 11:15,852
14/01/2022 11:00,789
14/01/2022 10:45,726
14/01/2022 10:30,684
14/01/2022 10:15,621
13/01/2022 20:45,769
13/01/2022 20:30,588
13/01/2022 20:15,752
13/01/2022 20:00,748
13/01/2022 19:45,752
13/01/2022 19:30,863
13/01/2022 19:15,780
13/01/2022 19:00,747
13/01/2022 18:45,760
13/01/2022 18:15,773
13/01/2022 18:00,709
13/01/2022 17:45,747
13/01/2022 17:30,783
13/01/2022 17:15,722
13/01/2022 17:00,801
13/01/2022 16:45,837
13/01/2022 16:30,717
13/01/2022 16:15,799
13/01/2022 15:45,792
13/01/2022 15:30,753
13/01/2022 15:15,741
13/01/2022 15:00,820
13/01/2022 14:45,741
13/01/2022 14:30,788
13/01/2022 14:15,916
13/01/2022 14:00,717
13/01/2022 13:45,724
13/01/2022 13:30,746
13/01/2022 13:15,805
13/01/2022 13:00,739
13/01/2022 12:45,855
13/01/2022 12:30,736
13/01/2022 12:15,702
13/01/2022 12:00,914
13/01/2022 11:45,756
13/01/2022 11:30,776
13/01/2022 11:15,707
13/01/2022 11:00,815
13/01/2022 10:45,791
13/01/2022 10:30,772
13/01/2022 10:15,684
12/01/2022 20:45,729
12/01/2022 20:30,802
12/01/2022 20:15,803
12/01/2022 19:45,753
12/01/2022 19:30,844
12/01/2022 19:15,727
12/01/2022 19:00,783
12/01/2022 18:45,700
12/01/2022 18:30,788
12/01/2022 18:15,720
12/01/2022 17:30,712
12/01/2022 17:15,835
12/01/2022 17:00,810
12/01/2022 16:45,782
12/01/2022 16:30,761
12/01/2022 16:15,760
12/01/2022 16:00,777
12/01/2022 15:45,736
12/01/2022 15:30,768
12/01/2022 15:15,762
12/01/2022 14:45,876
12/01/2022 14:30,803
12/01/2022 14:15,856
12/01/2022 14:00,702
12/01/2022 13:45,803
12/01/2022 13:30,794
12/01/2022 13:15,734
12/01/2022 13:00,733
12/01/2022 12:45,749
12/01/2022 12:30,781
12/01/2022 12:15,876
12/01/2022 12:00,836
12/01/2022 11:45,805
12/01/2022 11:30,720
12/01/2022 11:15,718
12/01/2022 10:45,731
12/01/2022 10:30,722
12/01/2022 10:15,753
12/01/2022 10:00,702
11/01/2022 19:00,729
11/01/2022 18:45,766
11/01/2022 18:30,726
11/01/2022 18:15,752
11/01/2022 18:00,860
11/01/2022 17:45,705
11/01/2022 17:30,876
11/01/2022 17:15,786
11/01/2022 17:00,838
11/01/2022 16:45,827
11/01/2022 16:30,817
11/01/2022 16:15,699
11/01/2022 16:00,767
11/01/2022 15:45,995
11/01/2022 15:30,983
11/01/2022 15:15,793
11/01/2022 15:00,736
11/01/2022 14:45,774
11/01/2022 14:30,876
11/01/2022 14:15,790
11/01/2022 14:00,719
11/01/2022 13:45,867
11/01/2022 13:30,885
11/01/2022 13:15,799
11/01/2022 13:00,766
11/01/2022 12:45,855
11/01/2022 12:30,785
11/01/2022 12:15,565
11/01/2022 12:00,829
11/01/2022 11:45,816
11/01/2022 11:30,677
11/01/2022 11:15,743
11/01/2022 11:00,825
10/01/2022 21:00,733
10/01/2022 20:45,1016
10/01/2022 20:30,755
10/01/2022 20:15,773
10/01/2022 20:00,731
10/01/2022 19:45,833
10/01/2022 19:30,749
10/01/2022 19:15,780
10/01/2022 19:00,772
10/01/2022 18:45,784
10/01/2022 18:30,790
10/01/2022 18:15,760
10/01/2022 18:00,742
10/01/2022 17:45,913
10/01/2022 17:30,932
10/01/2022 17:15,803
10/01/2022 17:00,900
10/01/2022 16:45,875
10/01/2022 16:30,780
10/01/2022 16:15,840
10/01/2022 16:00,864
10/01/2022 15:45,795
10/01/2022 15:30,950
10/01/2022 15:15,821
10/01/2022 15:00,804
10/01/2022 14:45,695
10/01/2022 14:30,877
10/01/2022 14:15,855
10/01/2022 14:00,769
10/01/2022 13:45,1037
10/01/2022 13:30,843
10/01/2022 13:15,1025
10/01/2022 13:00,809
10/01/2022 12:45,922
10/01/2022 12:30,760
10/01/2022 12:15,841
10/01/2022 12:00,1077
10/01/2022 11:45,931
10/01/2022 11:30,738
10/01/2022 11:15,909
10/01/2022 11:00,798
10/01/2022 10:45,801
10/01/2022 10:30,820
10/01/2022 10:15,740
10/01/2022 10:00,747
09/01/2022 21:00,718
09/01/2022 20:45,787
09/01/2022 20:30,828
09/01/2022 20:15,796
09/01/2022 20:00,717
09/01/2022 19:45,714
09/01/2022 19:30,641
09/01/2022 19:15,790
09/01/2022 19:00,787
09/01/2022 18:45,808
09/01/2022 18:30,876
09/01/2022 18:15,745
09/01/2022 18:00,736
09/01/2022 17:45,743
09/01/2022 17:30,757
09/01/2022 17:15,792
09/01/2022 17:00,939
09/01/2022 16:45,747
09/01/2022 16:30,807
09/01/2022 16:15,716
09/01/2022 16:00,736
09/01/2022 15:45,774
09/01/2022 15:30,755
09/01/2022 15:15,865
09/01/2022 15:00,808
09/01/2022 14:45,858
09/01/2022 14:30,853
09/01/2022 14:15,803
09/01/2022 14:00,791
09/01/2022 13:45,787
09/01/2022 13:30,734
09/01/2022 13:15,758
09/01/2022 13:00,763
09/01/2022 12:45,975
09/01/2022 12:30,597
09/01/2022 12:15,735
09/01/2022 12:00,886
09/01/2022 11:45,755
09/01/2022 11:30,769
09/01/2022 11:15,747
09/01/2022 11:00,756
09/01/2022 10:45,795
09/01/2022 10:30,751
09/01/2022 10:15,675
09/01/2022 10:00,653
08/01/2022 20:45,724
08/01/2022 20:15,732
08/01/2022 20:00,836
08/01/2022 19:45,713
08/01/2022 19:30,793
08/01/2022 19:15,788
08/01/2022 19:00,732
08/01/2022 18:45,772
08/01/2022 18:30,789
08/01/2022 18:15,904
08/01/2022 18:00,770
08/01/2022 17:45,764
08/01/2022 17:30,796
08/01/2022 17:15,729
08/01/2022 17:00,772
08/01/2022 16:45,764
08/01/2022 16:30,818
08/01/2022 16:15,708
08/01/2022 16:00,829
08/01/2022 15:45,824
08/01/2022 15:30,725
08/01/2022 15:15,803
08/01/2022 15:00,774
08/01/2022 14:45,704
08/01/2022 14:30,834
08/01/2022 14:15,961
08/01/2022 14:00,848
08/01/2022 13:45,751
08/01/2022 13:30,660
08/01/2022 13:15,802
08/01/2022 13:00,936
08/01/2022 12:45,709
08/01/2022 12:30,888
08/01/2022 12:15,760
08/01/2022 12:00,749
08/01/2022 11:45,742
08/01/2022 11:30,837
08/01/2022 11:15,734
08/01/2022 11:00,736
08/01/2022 10:45,843
08/01/2022 10:30,748
08/01/2022 10:15,702
07/01/2022 20:45,744
07/01/2022 20:15,730
07/01/2022 20:00,806
07/01/2022 19:45,790
07/01/2022 19:30,731
07/01/2022 19:15,753
07/01/2022 19:00,745
07/01/2022 18:45,726
07/01/2022 18:30,724
07/01/2022 18:15,742
07/01/2022 18:00,930
07/01/2022 17:45,773
07/01/2022 17:30,683
07/01/2022 17:15,778
07/01/2022 17:00,821
07/01/2022 16:45,769
07/01/2022 16:30,763
07/01/2022 16:15,838
07/01/2022 16:00,847
07/01/2022 15:45,730
07/01/2022 15:30,781
07/01/2022 15:15,782
07/01/2022 15:00,748
07/01/2022 14:45,907
07/01/2022 14:30,791
07/01/2022 14:15,802
07/01/2022 14:00,678
07/01/2022 13:45,734
07/01/2022 13:30,746
07/01/2022 13:15,824
07/01/2022 13:00,834
07/01/2022 12:45,916
07/01/2022 12:30,766
07/01/2022 12:15,911
07/01/2022 12:00,955
07/01/2022 11:45,764
07/01/2022 11:30,910
07/01/2022 11:15,909
07/01/2022 11:00,803
07/01/2022 10:45,1006
07/01/2022 10:30,772
07/01/2022 10:15,742
07/01/2022 10:00,702
06/01/2022 21:00,739
06/01/2022 20:30,613
06/01/2022 20:15,736
06/01/2022 20:00,796
06/01/2022 19:45,813
06/01/2022 19:30,755
06/01/2022 19:15,753
06/01/2022 19:00,784
06/01/2022 18:45,729
06/01/2022 18:30,818
06/01/2022 18:15,732
06/01/2022 18:00,726
06/01/2022 17:45,771
06/01/2022 17:30,742
06/01/2022 17:15,786
06/01/2022 17:00,901
06/01/2022 16:45,769
06/01/2022 16:30,755
06/01/2022 16:15,863
06/01/2022 16:00,735
06/01/2022 15:30,763
06/01/2022 15:15,808
06/01/2022 15:00,793
06/01/2022 14:45,766
06/01/2022 14:30,1070
06/01/2022 14:15,872
06/01/2022 14:00,726
06/01/2022 13:45,746
06/01/2022 13:30,764
06/01/2022 13:15,774
06/01/2022 13:00,826
06/01/2022 12:45,832
06/01/2022 12:30,746
06/01/2022 12:15,740
06/01/2022 12:00,758
06/01/2022 11:45,840
06/01/2022 11:30,671
06/01/2022 11:15,710
06/01/2022 11:00,763
06/01/2022 10:45,750
06/01/2022 10:30,740
05/01/2022 20:30,707
05/01/2022 20:15,744
05/01/2022 20:00,725
05/01/2022 19:45,760
05/01/2022 19:30,778
05/01/2022 19:15,716
05/01/2022 19:00,727
05/01/2022 18:45,720
05/01/2022 18:30,755
05/01/2022 18:15,852
05/01/2022 18:00,655
05/01/2022 17:45,769
05/01/2022 17:30,713
05/01/2022 16:45,657
05/01/2022 16:30,707
05/01/2022 16:15,908
05/01/2022 16:00,781
05/01/2022 15:45,757
05/01/2022 15:30,691
05/01/2022 15:15,802
05/01/2022 15:00,773
05/01/2022 14:45,694
05/01/2022 14:30,762
05/01/2022 14:15,669
05/01/2022 14:00,717
05/01/2022 13:45,827
05/01/2022 13:30,711
05/01/2022 13:15,802
05/01/2022 13:00,869
05/01/2022 12:45,790
05/01/2022 12:30,713
05/01/2022 12:15,771
05/01/2022 12:00,772
05/01/2022 11:45,807
05/01/2022 11:30,898
05/01/2022 11:15,747
05/01/2022 11:00,829
05/01/2022 10:45,728
05/01/2022 10:30,782
05/01/2022 10:15,734
05/01/2022 10:00,660
04/01/2022 19:00,765
04/01/2022 18:45,756
04/01/2022 18:30,755
04/01/2022 18:15,769
04/01/2022 18:00,802
04/01/2022 17:45,787
04/01/2022 17:30,837
04/01/2022 17:15,631
04/01/2022 17:00,797
04/01/2022 16:45,762
04/01/2022 16:30,795
04/01/2022 16:15,774
04/01/2022 16:00,778
04/01/2022 15:45,821
04/01/2022 15:30,889
04/01/2022 15:15,647
04/01/2022 15:00,981
04/01/2022 14:45,850
04/01/2022 14:30,820
04/01/2022 14:15,611
04/01/2022 14:00,895
04/01/2022 13:45,862
04/01/2022 13:30,722
04/01/2022 13:15,858
04/01/2022 13:00,873
04/01/2022 12:45,837
04/01/2022 12:30,830
04/01/2022 12:15,765
04/01/2022 12:00,892
04/01/2022 11:45,757
04/01/2022 11:30,898
04/01/2022 11:15,795
04/01/2022 11:00,675
03/01/2022 21:15,748
03/01/2022 20:45,735
03/01/2022 20:30,729
03/01/2022 20:15,806
03/01/2022 20:00,759
03/01/2022 19:45,779
03/01/2022 19:30,664
03/01/2022 19:15,794
03/01/2022 19:00,745
03/01/2022 18:45,726
03/01/2022 18:30,795
03/01/2022 18:15,1013
03/01/2022 18:00,987
03/01/2022 17:45,687
03/01/2022 17:30,722
03/01/2022 17:15,897
03/01/2022 17:00,954
03/01/2022 16:45,1011
03/01/2022 16:30,930
03/01/2022 16:15,795
03/01/2022 16:00,962
03/01/2022 15:45,1144
03/01/2022 15:30,937
03/01/2022 15:15,856
03/01/2022 15:00,906
03/01/2022 14:45,778
03/01/2022 14:30,879
03/01/2022 14:15,923
03/01/2022 14:00,773
03/01/2022 13:45,911
03/01/2022 13:30,638
03/01/2022 13:15,807
03/01/2022 13:00,844
03/01/2022 12:45,929
03/01/2022 12:30,835
03/01/2022 12:15,736
03/01/2022 12:00,834
03/01/2022 11:45,996
03/01/2022 11:30,862
03/01/2022 11:15,943
03/01/2022 11:00,835
03/01/2022 10:45,754
03/01/2022 10:30,763
03/01/2022 10:15,738
03/01/2022 10:00,762
02/01/2022 21:00,755
02/01/2022 20:45,800
02/01/2022 20:30,769
02/01/2022 20:15,764
02/01/2022 20:00,874
02/01/2022 19:45,792
02/01/2022 19:30,697
02/01/2022 19:15,683
02/01/2022 19:00,871
02/01/2022 18:45,750
02/01/2022 18:30,770
02/01/2022 18:15,861
02/01/2022 18:00,852
02/01/2022 17:45,817
02/01/2022 17:30,805
02/01/2022 17:15,802
02/01/2022 17:00,851
02/01/2022 16:45,918
02/01/2022 16:30,723
02/01/2022 16:15,825
02/01/2022 16:00,887
02/01/2022 15:45,961
02/01/2022 15:30,744
02/01/2022 15:15,959
02/01/2022 15:00,970
02/01/2022 14:45,780
02/01/2022 14:30,862
02/01/2022 14:15,819
02/01/2022 14:00,918
02/01/2022 13:45,957
02/01/2022 13:30,781
02/01/2022 13:15,837
02/01/2022 13:00,830
02/01/2022 12:45,812
02/01/2022 12:30,867
02/01/2022 12:15,916
02/01/2022 12:00,808
02/01/2022 11:45,799
02/01/2022 11:30,894
02/01/2022 11:15,736
02/01/2022 11:00,838
02/01/2022 10:45,947
02/01/2022 10:30,828
02/01/2022 10:15,715
02/01/2022 10:00,731
01/01/2022 19:00,797
01/01/2022 18:45,778
01/01/2022 18:30,678
01/01/2022 18:15,871
01/01/2022 18:00,856
01/01/2022 17:45,672
01/01/2022 17:30,710
01/01/2022 17:15,935
01/01/2022 17:00,826
01/01/2022 16:45,774
01/01/2022 16:30,778
01/01/2022 16:15,773
01/01/2022 16:00,960
01/01/2022 15:45,947
01/01/2022 15:30,910
01/01/2022 15:15,773
01/01/2022 15:00,934
01/01/2022 14:45,973
01/01/2022 14:30,737
01/01/2022 14:15,911
01/01/2022 14:00,832
01/01/2022 13:45,744
01/01/2022 13:30,956
01/01/2022 13:15,765
01/01/2022 13:00,938
01/01/2022 12:45,772
01/01/2022 12:30,620
01/01/2022 12:15,933
01/01/2022 12:00,729
01/01/2022 11:45,780
01/01/2022 11:30,810
01/01/2022 11:15,730
01/01/2022 11:00,751
01/01/2022 10:45,655
01/01/2022 10:30,740
01/01/2022 10:15,662
31/12/2021 19:00,743
31/12/2021 18:45,700
31/12/2021 18:30,764
31/12/2021 18:15,782
31/12/2021 18:00,755
31/12/2021 17:45,961
31/12/2021 17:30,1108
31/12/2021 17:15,724
31/12/2021 17:00,2144
31/12/2021 16:45,858
31/12/2021 16:30,726
31/12/2021 16:15,945
31/12/2021 16:00,873
31/12/2021 15:45,773
31/12/2021 15:30,831
31/12/2021 15:15,574
31/12/2021 15:00,1062
31/12/2021 14:45,867
31/12/2021 14:30,814
31/12/2021 14:15,793
31/12/2021 14:00,359
31/12/2021 13:45,959
31/12/2021 13:30,1097
31/12/2021 13:15,857
31/12/2021 13:00,708
31/12/2021 12:45,775
31/12/2021 12:30,984
31/12/2021 12:15,862
31/12/2021 12:00,1072
31/12/2021 11:45,913
31/12/2021 11:30,742
31/12/2021 11:15,770
31/12/2021 11:00,845
31/12/2021 10:45,721
31/12/2021 10:30,707
31/12/2021 10:15,638
31/12/2021 10:00,716
30/12/2021 21:15,743
30/12/2021 21:00,743
30/12/2021 20:45,937
30/12/2021 20:30,894
30/12/2021 20:15,787
30/12/2021 20:00,759
30/12/2021 19:45,762
30/12/2021 19:30,883
30/12/2021 19:15,898
30/12/2021 19:00,760
30/12/2021 18:45,729
30/12/2021 18:30,795
30/12/2021 18:15,837
30/12/2021 18:00,892
30/12/2021 17:45,728
30/12/2021 17:30,873
30/12/2021 17:15,893
30/12/2021 17:00,794
30/12/2021 16:45,784
30/12/2021 16:30,938
30/12/2021 16:15,872
30/12/2021 16:00,1113
30/12/2021 15:45,778
30/12/2021 15:30,1010
30/12/2021 15:15,957
30/12/2021 15:00,907
30/12/2021 14:45,1033
30/12/2021 14:30,1133
30/12/2021 14:15,794
30/12/2021 14:00,806
30/12/2021 13:45,857
30/12/2021 13:30,951
30/12/2021 13:15,931
30/12/2021 13:00,821
30/12/2021 12:45,855
30/12/2021 12:30,692
30/12/2021 12:15,1099
30/12/2021 12:00,1006
30/12/2021 11:45,880
30/12/2021 11:30,790
30/12/2021 11:15,784
30/12/2021 11:00,765
30/12/2021 10:45,733
30/12/2021 10:30,783
30/12/2021 10:15,729
30/12/2021 10:00,798
29/12/2021 21:15,751
29/12/2021 21:00,911
29/12/2021 20:45,744
29/12/2021 20:30,776
29/12/2021 20:15,862
29/12/2021 20:00,819
29/12/2021 19:45,658
29/12/2021 19:30,792
29/12/2021 19:15,769
29/12/2021 19:00,923
29/12/2021 18:45,862
29/12/2021 18:30,821
29/12/2021 18:15,605
29/12/2021 18:00,898
29/12/2021 17:45,796
29/12/2021 17:30,855
29/12/2021 17:15,910
29/12/2021 17:00,1032
29/12/2021 16:45,604
29/12/2021 16:30,968
29/12/2021 16:15,1046
29/12/2021 16:00,857
29/12/2021 15:45,567
29/12/2021 15:30,790
29/12/2021 15:15,819
29/12/2021 15:00,863
29/12/2021 14:45,991
29/12/2021 14:30,919
29/12/2021 14:15,675
29/12/2021 14:00,933
29/12/2021 13:45,1046
29/12/2021 13:30,911
29/12/2021 13:15,1163
29/12/2021 13:00,977
29/12/2021 12:45,989
29/12/2021 12:30,910
29/12/2021 12:15,937
29/12/2021 12:00,941
29/12/2021 11:45,781
29/12/2021 11:30,702
29/12/2021 11:15,795
29/12/2021 11:00,839
29/12/2021 10:45,762
29/12/2021 10:30,787
29/12/2021 10:15,942
29/12/2021 10:00,680
28/12/2021 21:00,780
28/12/2021 20:45,947
28/12/2021 20:30,802
28/12/2021 20:15,753
28/12/2021 20:00,749
28/12/2021 19:45,787
28/12/2021 19:30,686
28/12/2021 19:15,755
28/12/2021 19:00,807
28/12/2021 18:45,700
28/12/2021 18:30,877
28/12/2021 18:15,875
28/12/2021 18:00,669
28/12/2021 17:45,684
28/12/2021 17:30,724
28/12/2021 17:15,896
28/12/2021 17:00,957
28/12/2021 16:45,956
28/12/2021 16:30,741
28/12/2021 16:15,819
28/12/2021 16:00,698
28/12/2021 15:45,817
28/12/2021 15:30,785
28/12/2021 15:15,929
28/12/2021 15:00,791
28/12/2021 14:45,896
28/12/2021 14:30,1016
28/12/2021 14:15,777
28/12/2021 14:00,854
28/12/2021 13:45,793
28/12/2021 13:30,632
28/12/2021 13:15,624
28/12/2021 13:00,873
28/12/2021 12:45,848
28/12/2021 12:30,827
28/12/2021 12:15,925
28/12/2021 12:00,875
28/12/2021 11:45,752
28/12/2021 11:30,745
28/12/2021 11:15,891
28/12/2021 11:00,786
28/12/2021 10:45,734
28/12/2021 10:30,765
28/12/2021 10:15,813
28/12/2021 10:00,741
27/12/2021 21:30,727
27/12/2021 21:15,770
27/12/2021 21:00,762
27/12/2021 20:45,704
27/12/2021 20:30,803
27/12/2021 20:15,774
27/12/2021 20:00,756
27/12/2021 19:45,746
27/12/2021 19:30,781
27/12/2021 19:15,744
27/12/2021 19:00,872
27/12/2021 18:45,832
27/12/2021 18:30,926
27/12/2021 18:15,919
27/12/2021 18:00,672
27/12/2021 17:45,809
27/12/2021 17:30,810
27/12/2021 17:15,840
27/12/2021 17:00,885
27/12/2021 16:45,743
27/12/2021 16:30,881
27/12/2021 16:15,765
27/12/2021 16:00,639
27/12/2021 15:45,928
27/12/2021 15:30,1004
27/12/2021 15:15,617
27/12/2021 15:00,796
27/12/2021 14:45,674
27/12/2021 14:30,830
27/12/2021 14:15,1027
27/12/2021 14:00,653
27/12/2021 13:45,763
27/12/2021 13:30,768
27/12/2021 13:15,922
27/12/2021 13:00,898
27/12/2021 12:45,808
27/12/2021 12:30,889
27/12/2021 12:15,821
27/12/2021 12:00,712
27/12/2021 11:45,715
27/12/2021 11:30,656
27/12/2021 11:15,990
27/12/2021 11:00,688
27/12/2021 10:45,759
27/12/2021 10:30,821
27/12/2021 10:15,689
27/12/2021 10:00,590
27/12/2021 9:00,747
26/12/2021 22:00,810
26/12/2021 21:45,733
26/12/2021 21:30,769
26/12/2021 21:15,744
26/12/2021 21:00,774
26/12/2021 20:45,722
26/12/2021 20:30,850
26/12/2021 20:15,684
26/12/2021 20:00,848
26/12/2021 19:45,838
26/12/2021 19:30,723
26/12/2021 19:15,728
26/12/2021 19:00,887
26/12/2021 18:45,789
26/12/2021 18:30,687
26/12/2021 18:15,833
26/12/2021 18:00,789
26/12/2021 17:45,671
26/12/2021 17:30,870
26/12/2021 17:15,1036
26/12/2021 17:00,778
26/12/2021 16:45,783
26/12/2021 16:30,807
26/12/2021 16:15,792
26/12/2021 16:00,841
26/12/2021 15:45,1085
26/12/2021 15:30,967
26/12/2021 15:15,980
26/12/2021 15:00,990
26/12/2021 14:45,942
26/12/2021 14:30,976
26/12/2021 14:15,1080
26/12/2021 14:00,932
26/12/2021 13:45,915
26/12/2021 13:30,1078
26/12/2021 13:15,891
26/12/2021 13:00,877
26/12/2021 12:45,829
26/12/2021 12:30,1031
26/12/2021 12:15,1027
26/12/2021 12:00,710
26/12/2021 11:45,854
26/12/2021 11:30,856
26/12/2021 11:15,721
26/12/2021 11:00,818
26/12/2021 10:45,668
26/12/2021 10:30,984
26/12/2021 10:15,1017
26/12/2021 10:00,1016
26/12/2021 9:45,772
26/12/2021 9:30,858
26/12/2021 9:15,836
26/12/2021 9:00,861
26/12/2021 8:45,949
26/12/2021 8:30,795
26/12/2021 8:15,843
26/12/2021 8:00,686
24/12/2021 19:00,762
24/12/2021 18:15,755
24/12/2021 18:00,795
24/12/2021 17:45,932
24/12/2021 17:30,811
24/12/2021 17:15,831
24/12/2021 17:00,1144
24/12/2021 16:45,172
24/12/2021 16:30,771
24/12/2021 16:15,912
24/12/2021 16:00,1024
24/12/2021 15:45,849
24/12/2021 15:30,948
24/12/2021 15:15,1128
24/12/2021 15:00,900
24/12/2021 14:45,942
24/12/2021 14:30,948
24/12/2021 14:15,1254
24/12/2021 14:00,1034
24/12/2021 13:45,969
24/12/2021 13:30,1071
24/12/2021 13:15,1000
24/12/2021 13:00,1176
24/12/2021 12:45,1137
24/12/2021 12:30,1081
24/12/2021 12:15,952
24/12/2021 12:00,1109
24/12/2021 11:45,1043
24/12/2021 11:30,1229
24/12/2021 11:15,1259
24/12/2021 11:00,1105
24/12/2021 10:45,989
24/12/2021 10:30,1066
24/12/2021 10:15,1056
24/12/2021 10:00,1159
24/12/2021 9:45,860
24/12/2021 9:30,1036
24/12/2021 9:15,1174
24/12/2021 9:00,1174
24/12/2021 8:45,817
24/12/2021 8:30,822
24/12/2021 8:15,870
24/12/2021 8:00,738
24/12/2021 7:45,884
24/12/2021 7:30,779
24/12/2021 7:15,791
24/12/2021 7:00,772
23/12/2021 23:45,1035
23/12/2021 23:30,805
23/12/2021 23:00,760
23/12/2021 22:45,982
23/12/2021 22:30,803
23/12/2021 22:15,840
23/12/2021 22:00,920
23/12/2021 21:45,896
23/12/2021 21:30,1213
23/12/2021 21:15,782
23/12/2021 21:00,873
23/12/2021 20:45,921
23/12/2021 20:30,969
23/12/2021 20:15,928
23/12/2021 20:00,1011
23/12/2021 19:45,946
23/12/2021 19:30,993
23/12/2021 19:15,1127
23/12/2021 19:00,1100
23/12/2021 18:45,1022
23/12/2021 18:30,1045
23/12/2021 18:15,1177
23/12/2021 18:00,1056
23/12/2021 17:45,1012
23/12/2021 17:30,1252
23/12/2021 17:15,1253
23/12/2021 17:00,1238
23/12/2021 16:45,1078
23/12/2021 16:30,1270
23/12/2021 16:15,1265
23/12/2021 16:00,1205
23/12/2021 15:45,1235
23/12/2021 15:30,1148
23/12/2021 15:15,1278
23/12/2021 15:00,1318
23/12/2021 14:45,1476
23/12/2021 14:30,1258
23/12/2021 14:15,1207
23/12/2021 14:00,910
23/12/2021 13:45,1151
23/12/2021 13:30,1321
23/12/2021 13:15,1038
23/12/2021 13:00,1552
23/12/2021 12:45,1107
23/12/2021 12:30,1438
23/12/2021 12:15,1349
23/12/2021 12:00,1298
23/12/2021 11:45,1293
23/12/2021 11:30,1043
23/12/2021 11:15,1182
23/12/2021 11:00,1230
23/12/2021 10:45,1187
23/12/2021 10:30,1274
23/12/2021 10:15,1005
23/12/2021 10:00,865
23/12/2021 9:45,950
23/12/2021 9:30,974
23/12/2021 9:15,884
23/12/2021 9:00,799
23/12/2021 8:45,845
23/12/2021 8:30,866
23/12/2021 8:15,727
23/12/2021 8:00,817
23/12/2021 0:45,1050
23/12/2021 0:30,1016
23/12/2021 0:15,1328
23/12/2021 0:00,1124
22/12/2021 23:00,789
22/12/2021 22:45,762
22/12/2021 22:30,787
22/12/2021 22:15,734
22/12/2021 22:00,896
22/12/2021 21:45,771
22/12/2021 21:30,945
22/12/2021 21:15,862
22/12/2021 21:00,1190
22/12/2021 20:45,1039
22/12/2021 20:30,946
22/12/2021 20:15,1049
22/12/2021 20:00,909
22/12/2021 19:45,1144
22/12/2021 19:30,954
22/12/2021 19:15,1134
22/12/2021 19:00,989
22/12/2021 18:45,861
22/12/2021 18:30,1032
22/12/2021 18:15,1098
22/12/2021 18:00,1160
22/12/2021 17:45,1132
22/12/2021 17:30,1100
22/12/2021 17:15,1574
22/12/2021 17:00,1364
22/12/2021 16:45,1266
22/12/2021 16:30,1003
22/12/2021 16:15,930
22/12/2021 16:00,1228
22/12/2021 15:45,1478
22/12/2021 15:30,1170
22/12/2021 15:15,1261
22/12/2021 15:00,870
22/12/2021 14:45,1398
22/12/2021 14:30,1404
22/12/2021 14:15,1145
22/12/2021 14:00,1173
22/12/2021 13:45,936
22/12/2021 13:30,1251
22/12/2021 13:15,1515
22/12/2021 13:00,1336
22/12/2021 12:45,1053
22/12/2021 12:30,1231
22/12/2021 12:15,992
22/12/2021 12:00,1021
22/12/2021 11:45,954
22/12/2021 11:30,1147
22/12/2021 11:15,1176
22/12/2021 11:00,1286
22/12/2021 10:45,1002
22/12/2021 10:30,938
22/12/2021 10:15,1225
22/12/2021 10:00,1116
22/12/2021 9:45,960
22/12/2021 9:30,959
22/12/2021 9:15,829
22/12/2021 9:00,782
22/12/2021 8:45,1141
22/12/2021 8:30,795
22/12/2021 8:15,725
22/12/2021 8:00,758
21/12/2021 23:30,749
21/12/2021 23:15,774
21/12/2021 23:00,782
21/12/2021 22:30,832
21/12/2021 22:15,875
21/12/2021 22:00,840
21/12/2021 21:45,930
21/12/2021 21:30,873
21/12/2021 21:15,786
21/12/2021 21:00,1065
21/12/2021 20:45,961
21/12/2021 20:30,745
21/12/2021 20:15,986
21/12/2021 20:00,827
21/12/2021 19:45,1002
21/12/2021 19:30,956
21/12/2021 19:15,1015
21/12/2021 19:00,1103
21/12/2021 18:45,973
21/12/2021 18:30,924
21/12/2021 18:15,1115
21/12/2021 18:00,1055
21/12/2021 17:45,1055
21/12/2021 17:30,1012
21/12/2021 17:15,1236
21/12/2021 17:00,893
21/12/2021 16:45,1114
21/12/2021 16:30,990
21/12/2021 16:15,1184
21/12/2021 16:00,1210
21/12/2021 15:45,1114
21/12/2021 15:30,1196
21/12/2021 15:15,1039
21/12/2021 15:00,1052
21/12/2021 14:45,1427
21/12/2021 14:30,1068
21/12/2021 14:15,1046
21/12/2021 14:00,1552
21/12/2021 13:45,1141
21/12/2021 13:30,989
21/12/2021 13:15,1234
21/12/2021 13:00,1173
21/12/2021 12:45,1384
21/12/2021 12:30,1173
21/12/2021 12:15,1215
21/12/2021 12:00,913
21/12/2021 11:45,1179
21/12/2021 11:30,1133
21/12/2021 11:15,984
21/12/2021 11:00,1074
21/12/2021 10:45,1052
21/12/2021 10:30,1104
21/12/2021 10:15,1239
21/12/2021 10:00,1106
21/12/2021 9:45,807
21/12/2021 9:30,852
21/12/2021 9:15,770
21/12/2021 9:00,758
21/12/2021 8:45,784
21/12/2021 8:30,859
21/12/2021 8:15,779
